post_id,timestamp,date,hour,weekday,weekday_num,platform,content_type,category,hashtags,followers,likes,comments,shares,saves,clicks,reach,total_engagement,engagement_rate,is_anomaly,anomaly_factor
POST_01636,2025-11-18 03:47:32.677712,2025-11-18,3,Tuesday,1,Instagram,Video,Tech,#OpenSource|#DataScience|#CloudComputing,2188,62,22,11,13,51,715,108,15.1049,normal,1.0
POST_01522,2025-11-18 04:49:52.677712,2025-11-18,4,Tuesday,1,Instagram,Image,Tech,#AI|#DevOps|#CloudComputing|#MachineLearning,19363,501,314,285,50,892,15074,1150,7.629,normal,1.0
POST_00781,2025-11-18 05:00:43.677712,2025-11-18,5,Tuesday,1,TikTok,Carousel,Finance,#Wealth|#StockMarket|#Crypto|#Investing,11477,411,198,60,100,569,6595,769,11.6603,normal,1.0
POST_01253,2025-11-18 06:53:28.677712,2025-11-18,6,Tuesday,1,YouTube,Image,Sports,#Football|#Athletics|#Cricket|#FitLife,39101,2111,1935,459,516,1245,57348,5021,8.7553,normal,1.0
POST_00499,2025-11-18 13:09:48.677712,2025-11-18,13,Tuesday,1,Twitter,Reel/Short,Sports,#NBA|#FitLife|#Cricket,1201,1542,822,5845,4,22,950,8213,864.5263,spike,17.1
POST_00392,2025-11-18 14:15:14.677712,2025-11-18,14,Tuesday,1,LinkedIn,Image,Fashion,#StreetStyle,39008,2686,4673,763,311,1745,22837,8433,36.9269,normal,1.0
POST_01565,2025-11-19 03:39:42.677712,2025-11-19,3,Wednesday,2,TikTok,Carousel,Sports,#NBA|#Athletics|#FitLife,41569,619,690,793,44,3990,35252,2146,6.0876,normal,1.0
POST_01312,2025-11-19 07:41:19.677712,2025-11-19,7,Wednesday,2,YouTube,Text,Tech,#OpenSource|#DataScience,100089,1665,1974,1132,234,9388,154435,5005,3.2408,normal,1.0
POST_00492,2025-11-19 08:25:42.677712,2025-11-19,8,Wednesday,2,Twitter,Image,Health,#Fitness|#Yoga|#MentalHealth,180579,3498,5283,6703,711,26414,226487,16195,7.1505,normal,1.0
POST_00623,2025-11-19 10:08:46.677712,2025-11-19,10,Wednesday,2,LinkedIn,Video,Travel,#Wanderlust|#Backpacking,217424,3269,6344,4142,190,14587,266548,13945,5.2317,normal,1.0
POST_01930,2025-11-19 11:25:33.677712,2025-11-19,11,Wednesday,2,Instagram,Carousel,Health,#Nutrition|#Fitness|#Wellness|#MentalHealth,12017,491,190,347,71,2068,22042,1099,4.9859,normal,1.0
POST_00694,2025-11-19 12:22:52.677712,2025-11-19,12,Wednesday,2,YouTube,Text,Health,#Nutrition|#MentalHealth|#Fitness|#Yoga,69853,1344,5240,526,276,11854,122057,7386,6.0513,normal,1.0
POST_00707,2025-11-19 12:33:47.677712,2025-11-19,12,Wednesday,2,Twitter,Reel/Short,Lifestyle,#DailyLife,24834,1546,1226,3807,153,2366,32324,6732,20.8266,normal,1.0
POST_01188,2025-11-19 12:48:26.677712,2025-11-19,12,Wednesday,2,YouTube,Carousel,Health,#Wellness,27277,1192,1701,772,104,3871,55265,3769,6.8199,normal,1.0
POST_00520,2025-11-19 16:22:48.677712,2025-11-19,16,Wednesday,2,YouTube,Reel/Short,Sports,#Cricket|#Football|#FitLife,16271,1996,1169,483,446,1696,21666,4094,18.896,normal,1.0
POST_00339,2025-11-19 18:19:28.677712,2025-11-19,18,Wednesday,2,Twitter,Image,Food,#Vegan|#Recipe,5088,196,321,228,43,275,10488,788,7.5133,normal,1.0
POST_01184,2025-11-19 22:44:06.677712,2025-11-19,22,Wednesday,2,TikTok,Carousel,Finance,#StockMarket,5240,375,45,66,37,841,7708,523,6.7852,normal,1.0
POST_01283,2025-11-19 22:47:57.677712,2025-11-19,22,Wednesday,2,YouTube,Video,Lifestyle,#Goals|#SelfCare|#DailyLife,33408,923,1595,807,209,2403,31362,3534,11.2684,normal,1.0
POST_01499,2025-11-20 05:01:48.677712,2025-11-20,5,Thursday,3,LinkedIn,Video,Tech,#DataScience,15114,296,256,496,31,436,5115,1079,21.0948,normal,1.0
POST_00029,2025-11-20 05:38:41.677712,2025-11-20,5,Thursday,3,TikTok,Video,Fashion,#Style|#Trendy|#StreetStyle|#OOTD,16709,629,406,208,51,470,10439,1294,12.3958,normal,1.0
POST_00471,2025-11-20 07:52:42.677712,2025-11-20,7,Thursday,3,Twitter,Text,Finance,#StockMarket|#Investing|#Crypto|#FinancialFreedom,2392,63,76,75,10,93,2132,224,10.5066,normal,1.0
POST_00584,2025-11-20 11:56:55.677712,2025-11-20,11,Thursday,3,YouTube,Video,Health,#MentalHealth,12976,1029,859,477,152,943,12208,2517,20.6176,normal,1.0
POST_01506,2025-11-20 14:30:05.677712,2025-11-20,14,Thursday,3,LinkedIn,Video,Entertainment,#MustWatch,4883,168,388,973,17,400,7242,1546,21.3477,normal,1.0
POST_01770,2025-11-20 15:55:42.677712,2025-11-20,15,Thursday,3,Instagram,Carousel,Education,#StudyTips|#Skills,119009,4945,1545,2972,710,8277,200201,10172,5.0809,normal,1.0
POST_00163,2025-11-20 19:46:44.677712,2025-11-20,19,Thursday,3,YouTube,Reel/Short,Entertainment,#Trending|#MustWatch|#Entertainment,9262,716,751,344,80,1490,21106,1891,8.9595,normal,1.0
POST_00864,2025-11-20 21:22:23.677712,2025-11-20,21,Thursday,3,Twitter,Carousel,Tech,#DevOps|#MachineLearning,32153,2749,2751,2605,276,2328,57686,8381,14.5287,normal,1.0
POST_01348,2025-11-20 23:49:06.677712,2025-11-20,23,Thursday,3,Twitter,Image,Health,#Wellness,16263,235,339,792,30,1168,12292,1396,11.357,normal,1.0
POST_00530,2025-11-21 00:09:24.677712,2025-11-21,0,Friday,4,YouTube,Text,Sports,#FitLife|#Cricket|#Athletics|#Football,30261,195,1169,153,28,710,13317,1545,11.6017,normal,1.0
POST_01799,2025-11-21 00:22:13.677712,2025-11-21,0,Friday,4,YouTube,Text,Tech,#CloudComputing,2357,14,175,25,2,342,3079,216,7.0153,normal,1.0
POST_01848,2025-11-21 00:36:20.677712,2025-11-21,0,Friday,4,Twitter,Image,Fashion,#Style|#StreetStyle|#Fashion,30352,177,564,157,13,584,15029,911,6.0616,normal,1.0
POST_01505,2025-11-21 02:05:05.677712,2025-11-21,2,Friday,4,Twitter,Reel/Short,Sports,#FitLife|#Athletics,91344,809,1480,2235,136,2986,29835,4660,15.6192,normal,1.0
POST_01600,2025-11-21 03:10:48.677712,2025-11-21,3,Friday,4,Instagram,Reel/Short,Health,#MentalHealth|#Yoga,30887,793,335,944,99,1659,15826,2171,13.7179,normal,1.0
POST_01429,2025-11-21 05:08:45.677712,2025-11-21,5,Friday,4,LinkedIn,Video,Finance,#Wealth,9470,264,55,198,50,348,5484,567,10.3392,normal,1.0
POST_01279,2025-11-21 11:08:58.677712,2025-11-21,11,Friday,4,Instagram,Video,Education,#Skills,4256,495,167,259,101,139,5283,1022,19.3451,normal,1.0
POST_01431,2025-11-21 11:28:52.677712,2025-11-21,11,Friday,4,LinkedIn,Text,Entertainment,#Viral|#Entertainment|#Trending|#Fun,2327,21,305,92,4,93,2352,422,17.9422,normal,1.0
POST_00749,2025-11-21 11:52:17.677712,2025-11-21,11,Friday,4,TikTok,Image,Tech,#DevOps|#DataScience,3876,208,104,69,26,590,6464,407,6.2964,normal,1.0
POST_00624,2025-11-21 12:10:31.677712,2025-11-21,12,Friday,4,TikTok,Text,Entertainment,#Viral,38831,1254,1736,1971,225,17545,150101,5186,3.455,normal,1.0
POST_01193,2025-11-21 15:35:25.677712,2025-11-21,15,Friday,4,Instagram,Text,Health,#Fitness|#Nutrition,6895,221,269,243,24,766,9896,757,7.6496,normal,1.0
POST_00101,2025-11-21 15:56:34.677712,2025-11-21,15,Friday,4,YouTube,Video,Finance,#FinancialFreedom|#Crypto|#StockMarket,38853,1612,3123,720,235,8545,103271,5690,5.5098,normal,1.0
POST_00576,2025-11-21 21:06:59.677712,2025-11-21,21,Friday,4,TikTok,Reel/Short,Travel,#Travel|#Adventure,26711,3611,2203,2525,762,5621,53527,9101,17.0026,normal,1.0
POST_00487,2025-11-21 23:35:22.677712,2025-11-21,23,Friday,4,TikTok,Video,Travel,#Explore|#Wanderlust|#Travel,75869,16347,1354,4466,1463,5795,57655,23630,40.9852,normal,1.0
POST_00636,2025-11-21 23:54:47.677712,2025-11-21,23,Friday,4,TikTok,Text,Education,#Growth|#Learning|#StudyTips|#OnlineCourse,8580,251,218,217,35,732,14610,721,4.935,normal,1.0
POST_01555,2025-11-22 03:12:41.677712,2025-11-22,3,Saturday,5,Instagram,Image,Education,#OnlineCourse,5308,373,76,29,86,196,3065,564,18.4013,normal,1.0
POST_01747,2025-11-22 03:25:41.677712,2025-11-22,3,Saturday,5,TikTok,Image,Travel,#Adventure|#Explore,3669,79,136,83,9,191,2863,307,10.723,normal,1.0
POST_01992,2025-11-22 06:59:19.677712,2025-11-22,6,Saturday,5,YouTube,Image,Entertainment,#MustWatch|#Trending,26354,1890,1127,269,422,1311,44715,3708,8.2925,normal,1.0
POST_01251,2025-11-22 10:05:29.677712,2025-11-22,10,Saturday,5,YouTube,Reel/Short,Travel,#Explore|#Travel|#Backpacking,28501,2705,1228,1158,185,3655,32617,5276,16.1756,normal,1.0
POST_00298,2025-11-22 10:56:05.677712,2025-11-22,10,Saturday,5,Twitter,Image,Lifestyle,#SelfCare|#Mindfulness|#DailyLife|#Goals,26305,566,1009,1006,131,2128,33579,2712,8.0765,normal,1.0
POST_01013,2025-11-22 11:52:31.677712,2025-11-22,11,Saturday,5,TikTok,Reel/Short,Finance,#StockMarket|#Investing|#Wealth|#Crypto,189629,56430,11121,15564,7479,44742,464020,90594,19.5237,normal,1.0
POST_01947,2025-11-22 13:30:22.677712,2025-11-22,13,Saturday,5,LinkedIn,Video,Finance,#FinancialFreedom|#Crypto|#Investing,29896,3458,2660,1697,775,744,33347,8590,25.7594,normal,1.0
POST_01443,2025-11-22 15:36:41.677712,2025-11-22,15,Saturday,5,YouTube,Reel/Short,Education,#OnlineCourse|#StudyTips|#Growth,13664,491,584,1503,122,922,13306,2700,20.2916,normal,1.0
POST_01128,2025-11-22 15:40:55.677712,2025-11-22,15,Saturday,5,Instagram,Carousel,Entertainment,#MustWatch|#Fun|#Viral|#Trending,25429,1024,704,442,235,1265,43661,2405,5.5083,normal,1.0
POST_01465,2025-11-22 18:35:34.677712,2025-11-22,18,Saturday,5,YouTube,Video,Finance,#Wealth,518,30,34,18,6,102,920,88,9.5652,normal,1.0
POST_00105,2025-11-22 19:22:38.677712,2025-11-22,19,Saturday,5,LinkedIn,Video,Finance,#Wealth,24123,1076,1395,1329,66,4561,39020,3866,9.9077,normal,1.0
POST_00552,2025-11-22 23:44:06.677712,2025-11-22,23,Saturday,5,Twitter,Video,Entertainment,#Fun,10333,411,690,896,76,611,12193,2073,17.0016,normal,1.0
POST_01405,2025-11-23 04:14:12.677712,2025-11-23,4,Sunday,6,Instagram,Video,Travel,#Explore,56897,1829,1897,2056,433,3809,32030,6215,19.4037,normal,1.0
POST_01694,2025-11-23 06:00:12.677712,2025-11-23,6,Sunday,6,TikTok,Video,Sports,#Athletics|#Football,11176,1338,608,930,278,2236,32216,3154,9.7902,normal,1.0
POST_01924,2025-11-23 07:35:26.677712,2025-11-23,7,Sunday,6,Twitter,Video,Finance,#FinancialFreedom|#Crypto,37669,1729,2039,1770,183,2079,57263,5721,9.9907,normal,1.0
POST_01641,2025-11-23 09:46:45.677712,2025-11-23,9,Sunday,6,Instagram,Carousel,Sports,#Cricket|#Football|#Athletics,16337,1797,598,517,432,4165,39648,3344,8.4342,normal,1.0
POST_01287,2025-11-23 19:15:03.677712,2025-11-23,19,Sunday,6,Instagram,Carousel,Lifestyle,#Motivation|#Mindfulness|#DailyLife,125772,10793,8052,6809,583,27731,299915,26237,8.7481,normal,1.0
POST_00002,2025-11-23 19:30:26.677712,2025-11-23,19,Sunday,6,TikTok,Carousel,Tech,#DevOps|#OpenSource,3962,509,432,259,85,230,9354,1285,13.7374,normal,1.0
POST_01925,2025-11-23 20:59:20.677712,2025-11-23,20,Sunday,6,Twitter,Text,Tech,#DataScience|#AI,748,26,73,132,1,219,1832,232,12.6638,normal,1.0
POST_00077,2025-11-24 04:02:53.677712,2025-11-24,4,Monday,0,LinkedIn,Text,Health,#Wellness,67137,457,2152,1146,76,2592,43278,3831,8.8521,normal,1.0
POST_01847,2025-11-24 05:05:48.677712,2025-11-24,5,Monday,0,YouTube,Carousel,Education,#Growth|#Learning|#Skills|#StudyTips,1003,22,37,9,5,43,880,73,8.2955,normal,1.0
POST_00161,2025-11-24 05:28:34.677712,2025-11-24,5,Monday,0,TikTok,Video,Travel,#Explore|#Adventure|#Backpacking|#Travel,43934,1107,558,1750,84,3030,28535,3499,12.2621,normal,1.0
POST_00869,2025-11-24 07:31:55.677712,2025-11-24,7,Monday,0,YouTube,Carousel,Travel,#Adventure|#Backpacking|#Wanderlust,7942,220,462,118,53,394,8628,853,9.8864,normal,1.0
POST_00229,2025-11-24 10:02:03.677712,2025-11-24,10,Monday,0,YouTube,Image,Health,#Fitness|#Nutrition,9896,489,151,297,93,940,10592,1030,9.7243,normal,1.0
POST_01364,2025-11-24 16:11:47.677712,2025-11-24,16,Monday,0,Instagram,Video,Education,#StudyTips|#Growth|#OnlineCourse,3219,150,115,172,22,216,3212,459,14.2902,normal,1.0
POST_01218,2025-11-24 17:32:02.677712,2025-11-24,17,Monday,0,TikTok,Carousel,Tech,#Python|#MachineLearning|#DevOps|#CloudComputing,14415,552,522,703,72,2922,33272,1849,5.5572,normal,1.0
POST_00597,2025-11-24 18:30:14.677712,2025-11-24,18,Monday,0,TikTok,Text,Tech,#DataScience|#OpenSource|#Python|#AI,17666,5282,14596,12131,123,7752,68155,32132,47.1455,spike,8.8
POST_00815,2025-11-24 19:49:20.677712,2025-11-24,19,Monday,0,Twitter,Carousel,Food,#Delicious|#Vegan|#Foodie|#Cooking,4407,245,199,478,12,355,7944,934,11.7573,normal,1.0
POST_00955,2025-11-24 23:20:16.677712,2025-11-24,23,Monday,0,TikTok,Image,Food,#Recipe|#Cooking,18781,764,311,443,178,1195,20204,1696,8.3944,normal,1.0
POST_00948,2025-11-25 01:20:25.677712,2025-11-25,1,Tuesday,1,Instagram,Image,Food,#Recipe|#Delicious|#Cooking,302122,3830,6130,2363,750,17850,176561,13073,7.4042,normal,1.0
POST_01481,2025-11-25 01:33:54.677712,2025-11-25,1,Tuesday,1,Twitter,Carousel,Fashion,#Style,9190,167,171,81,37,72,2891,456,15.7731,normal,1.0
POST_00673,2025-11-25 02:14:44.677712,2025-11-25,2,Tuesday,1,Instagram,Video,Lifestyle,#Mindfulness|#SelfCare|#Goals,8422,297,78,133,47,263,4140,555,13.4058,normal,1.0
POST_01266,2025-11-25 04:17:23.677712,2025-11-25,4,Tuesday,1,Twitter,Text,Sports,#Cricket|#Football|#Athletics,3948,36,70,65,8,171,2110,179,8.4834,normal,1.0
POST_00113,2025-11-25 05:04:53.677712,2025-11-25,5,Tuesday,1,Twitter,Carousel,Lifestyle,#DailyLife|#Mindfulness,32712,567,1413,834,100,2149,18991,2914,15.3441,normal,1.0
POST_00947,2025-11-25 08:05:37.677712,2025-11-25,8,Tuesday,1,Instagram,Carousel,Tech,#MachineLearning|#OpenSource|#Python|#CloudComputing,15532,2101,950,307,312,3286,33146,3670,11.0722,normal,1.0
POST_00023,2025-11-25 09:46:18.677712,2025-11-25,9,Tuesday,1,TikTok,Image,Lifestyle,#DailyLife|#Motivation|#Goals|#Mindfulness,31470,2188,639,1187,183,7459,98570,4197,4.2579,normal,1.0
POST_00352,2025-11-25 10:13:30.677712,2025-11-25,10,Tuesday,1,Twitter,Carousel,Sports,#NBA|#FitLife|#Football,4883,104,242,534,14,200,3630,894,24.6281,normal,1.0
POST_01859,2025-11-25 14:29:18.677712,2025-11-25,14,Tuesday,1,Twitter,Reel/Short,Sports,#FitLife,30771,785,391,2266,46,2167,35663,3488,9.7804,normal,1.0
POST_00917,2025-11-25 18:12:41.677712,2025-11-25,18,Tuesday,1,Twitter,Image,Education,#OnlineCourse,239379,19609,10191,3026,2244,38230,471758,35070,7.4339,normal,1.0
POST_00131,2025-11-25 23:05:50.677712,2025-11-25,23,Tuesday,1,YouTube,Carousel,Education,#StudyTips|#Growth|#Learning|#Skills,21481,664,1280,465,92,1553,21735,2501,11.5068,normal,1.0
POST_00816,2025-11-26 03:40:29.677712,2025-11-26,3,Wednesday,2,TikTok,Text,Fashion,#OOTD|#Style,41079,567,388,287,81,2229,19579,1323,6.7572,normal,1.0
POST_00848,2025-11-26 04:11:47.677712,2025-11-26,4,Wednesday,2,Twitter,Image,Finance,#Wealth|#FinancialFreedom|#Investing,1551,24,15,31,3,22,492,73,14.8374,normal,1.0
POST_01227,2025-11-26 09:30:19.677712,2025-11-26,9,Wednesday,2,Twitter,Video,Tech,#OpenSource|#Python,15510,1088,1397,2587,178,1566,30947,5250,16.9645,normal,1.0
POST_00630,2025-11-26 10:29:17.677712,2025-11-26,10,Wednesday,2,Twitter,Reel/Short,Finance,#StockMarket|#Crypto|#Wealth,5820,177,376,319,41,181,8695,913,10.5003,normal,1.0
POST_00292,2025-11-26 12:05:28.677712,2025-11-26,12,Wednesday,2,LinkedIn,Carousel,Finance,#Crypto|#Wealth,4202,153,276,160,30,430,4755,619,13.0179,normal,1.0
POST_00014,2025-11-26 12:35:46.677712,2025-11-26,12,Wednesday,2,TikTok,Carousel,Finance,#Wealth|#FinancialFreedom|#StockMarket|#Investing,10605,1007,732,928,124,2457,29524,2791,9.4533,normal,1.0
POST_00429,2025-11-26 17:59:49.677712,2025-11-26,17,Wednesday,2,LinkedIn,Image,Entertainment,#Trending|#MustWatch|#Fun,2573,88,40,130,19,92,919,277,30.1415,normal,1.0
POST_00477,2025-11-26 18:19:35.677712,2025-11-26,18,Wednesday,2,Twitter,Text,Sports,#Football,31340,1074,1203,3630,130,3556,42610,6037,14.168,normal,1.0
POST_00682,2025-11-26 20:11:35.677712,2025-11-26,20,Wednesday,2,LinkedIn,Image,Travel,#Travel|#Wanderlust|#Adventure,3809,151,179,197,11,575,7184,538,7.4889,normal,1.0
POST_01403,2025-11-27 01:49:42.677712,2025-11-27,1,Thursday,3,LinkedIn,Image,Finance,#FinancialFreedom|#StockMarket,11004,272,208,67,67,233,3238,614,18.9623,normal,1.0
POST_00809,2025-11-27 04:41:48.677712,2025-11-27,4,Thursday,3,LinkedIn,Video,Lifestyle,#DailyLife,228316,976,3713,4441,117,3545,54357,9247,17.0116,normal,1.0
POST_01632,2025-11-27 06:34:05.677712,2025-11-27,6,Thursday,3,Instagram,Image,Lifestyle,#SelfCare|#DailyLife|#Mindfulness|#Motivation,4943,183,211,185,43,644,6066,622,10.2539,normal,1.0
POST_01271,2025-11-27 07:08:10.677712,2025-11-27,7,Thursday,3,Instagram,Video,Health,#MentalHealth|#Yoga|#Fitness|#Nutrition,5431,255,178,226,41,755,7369,700,9.4993,normal,1.0
POST_00152,2025-11-27 07:14:03.677712,2025-11-27,7,Thursday,3,Twitter,Image,Tech,#OpenSource|#DataScience|#AI,42474,2579,1223,6575,349,2969,32359,10726,33.1469,normal,1.0
POST_00626,2025-11-27 07:31:04.677712,2025-11-27,7,Thursday,3,Instagram,Video,Fashion,#Fashion|#StreetStyle|#OOTD|#Trendy,12735,505,1215,359,66,470,11266,2145,19.0396,normal,1.0
POST_00933,2025-11-27 10:45:10.677712,2025-11-27,10,Thursday,3,LinkedIn,Carousel,Food,#Foodie,13484,340,359,1103,82,654,10248,1884,18.3841,normal,1.0
POST_01751,2025-11-27 13:44:42.677712,2025-11-27,13,Thursday,3,YouTube,Text,Health,#Fitness|#Nutrition,13564,538,1074,464,120,4050,34538,2196,6.3582,normal,1.0
POST_00529,2025-11-27 15:27:12.677712,2025-11-27,15,Thursday,3,TikTok,Text,Finance,#FinancialFreedom|#Crypto|#StockMarket|#Wealth,8920,242,715,221,33,1731,18676,1211,6.4843,normal,1.0
POST_00125,2025-11-27 15:29:34.677712,2025-11-27,15,Thursday,3,LinkedIn,Image,Travel,#Backpacking,40520,1467,1561,1625,172,3644,35910,4825,13.4364,normal,1.0
POST_01586,2025-11-27 20:47:46.677712,2025-11-27,20,Thursday,3,LinkedIn,Reel/Short,Tech,#Python|#DevOps|#OpenSource,6356,656,772,1031,84,253,5565,2543,45.6963,normal,1.0
POST_00665,2025-11-27 21:55:06.677712,2025-11-27,21,Thursday,3,LinkedIn,Carousel,Health,#Wellness|#Fitness|#Nutrition|#MentalHealth,3201,289,234,139,27,106,2654,689,25.9608,normal,1.0
POST_00583,2025-11-28 00:18:10.677712,2025-11-28,0,Friday,4,TikTok,Video,Entertainment,#Entertainment,18023,667,208,814,104,879,14795,1793,12.119,normal,1.0
POST_00829,2025-11-28 00:54:01.677712,2025-11-28,0,Friday,4,Instagram,Text,Finance,#Investing|#Wealth|#Crypto,13501,203,117,47,11,464,7628,378,4.9554,normal,1.0
POST_00336,2025-11-28 03:35:41.677712,2025-11-28,3,Friday,4,Twitter,Text,Lifestyle,#SelfCare|#DailyLife|#Goals|#Mindfulness,86248,1003,2549,2491,80,1720,22267,6123,27.4981,normal,1.0
POST_01306,2025-11-28 04:49:09.677712,2025-11-28,4,Friday,4,LinkedIn,Carousel,Food,#Foodie|#Delicious|#Recipe,30383,293,705,144,61,585,9760,1203,12.3258,normal,1.0
POST_00232,2025-11-28 07:55:15.677712,2025-11-28,7,Friday,4,Twitter,Video,Sports,#Cricket|#NBA|#FitLife|#Football,5056,157,242,289,8,272,4638,696,15.0065,normal,1.0
POST_00763,2025-11-28 09:24:42.677712,2025-11-28,9,Friday,4,LinkedIn,Image,Fashion,#StreetStyle|#Style|#Fashion|#OOTD,8636,291,444,203,21,818,13396,959,7.1589,normal,1.0
POST_01360,2025-11-28 11:49:10.677712,2025-11-28,11,Friday,4,Instagram,Image,Lifestyle,#SelfCare|#Motivation|#Mindfulness,7005,264,81,240,48,627,6754,633,9.3722,normal,1.0
POST_01301,2025-11-28 14:17:42.677712,2025-11-28,14,Friday,4,YouTube,Reel/Short,Finance,#Crypto|#FinancialFreedom|#Wealth|#StockMarket,2136,77,186,133,7,205,2405,403,16.7568,normal,1.0
POST_01678,2025-11-28 17:37:42.677712,2025-11-28,17,Friday,4,LinkedIn,Text,Food,#Recipe|#Vegan,3255,46,181,41,11,79,1802,279,15.4828,normal,1.0
POST_00824,2025-11-29 01:19:56.677712,2025-11-29,1,Saturday,5,TikTok,Carousel,Fashion,#Style|#Trendy|#Fashion,1715,48,15,21,5,22,861,89,10.3368,normal,1.0
POST_00085,2025-11-29 03:38:42.677712,2025-11-29,3,Saturday,5,YouTube,Text,Entertainment,#MustWatch|#Fun|#Viral|#Entertainment,31432,377,2313,165,40,3212,29304,2895,9.8792,normal,1.0
POST_00465,2025-11-29 03:41:38.677712,2025-11-29,3,Saturday,5,Twitter,Image,Travel,#Backpacking|#Wanderlust|#Travel|#Adventure,3947,35,78,67,7,95,1013,187,18.46,normal,1.0
POST_00635,2025-11-29 05:47:20.677712,2025-11-29,5,Saturday,5,TikTok,Carousel,Food,#Cooking|#Delicious,13613,345,208,462,78,447,3917,1093,27.904,normal,1.0
POST_01066,2025-11-29 06:05:06.677712,2025-11-29,6,Saturday,5,Twitter,Carousel,Health,#Wellness|#Fitness|#Yoga,21933,647,1028,395,49,1410,13840,2119,15.3107,normal,1.0
POST_01730,2025-11-29 06:10:33.677712,2025-11-29,6,Saturday,5,Instagram,Text,Food,#Cooking|#Foodie,757,24,46,13,3,37,560,86,15.3571,normal,1.0
POST_00668,2025-11-29 17:19:35.677712,2025-11-29,17,Saturday,5,Twitter,Text,Lifestyle,#Mindfulness,19613,158,2280,357,18,682,23253,2813,12.0974,normal,1.0
POST_00505,2025-11-29 18:45:56.677712,2025-11-29,18,Saturday,5,Twitter,Text,Fashion,#Style,3836,16,29,21,25,639,10473,91,0.8689,crash,0.1
POST_01562,2025-11-29 20:40:55.677712,2025-11-29,20,Saturday,5,LinkedIn,Image,Health,#Wellness|#Fitness,6607,418,472,389,73,836,8676,1352,15.5832,normal,1.0
POST_01582,2025-11-29 20:46:33.677712,2025-11-29,20,Saturday,5,Instagram,Video,Tech,#DataScience|#CloudComputing|#AI,22784,2244,2652,1645,506,2543,23207,7047,30.3658,normal,1.0
POST_01890,2025-11-29 22:29:22.677712,2025-11-29,22,Saturday,5,TikTok,Video,Health,#Yoga|#Nutrition|#MentalHealth,15077,2508,1432,1401,207,498,18419,5548,30.1211,normal,1.0
POST_01866,2025-11-29 23:55:26.677712,2025-11-29,23,Saturday,5,Instagram,Text,Lifestyle,#Mindfulness|#Motivation|#Goals|#SelfCare,27187,862,1211,202,184,2447,23447,2459,10.4875,normal,1.0
POST_01388,2025-11-30 01:03:25.677712,2025-11-30,1,Sunday,6,Twitter,Image,Fashion,#Style|#Fashion|#Trendy|#OOTD,14243,249,451,178,62,605,5517,940,17.0382,normal,1.0
POST_01242,2025-11-30 05:07:49.677712,2025-11-30,5,Sunday,6,Instagram,Text,Lifestyle,#Goals|#DailyLife|#Motivation,6042,101,351,143,20,279,2782,615,22.1064,normal,1.0
POST_00774,2025-11-30 08:04:36.677712,2025-11-30,8,Sunday,6,YouTube,Text,Fashion,#OOTD,7185,382,1711,96,79,440,14740,2268,15.3867,normal,1.0
POST_01046,2025-11-30 11:14:06.677712,2025-11-30,11,Sunday,6,LinkedIn,Video,Finance,#FinancialFreedom|#StockMarket,22811,510,1662,2969,36,1373,19440,5177,26.6307,normal,1.0
POST_01728,2025-11-30 15:50:40.677712,2025-11-30,15,Sunday,6,TikTok,Video,Travel,#Backpacking,39392,2931,2066,1377,604,6952,71751,6978,9.7253,normal,1.0
POST_00364,2025-11-30 16:04:08.677712,2025-11-30,16,Sunday,6,Twitter,Reel/Short,Education,#OnlineCourse|#Growth|#Learning|#Skills,52195,1237,1434,1802,91,5504,58871,4564,7.7525,normal,1.0
POST_01424,2025-11-30 18:35:52.677712,2025-11-30,18,Sunday,6,TikTok,Image,Education,#Learning|#StudyTips,52910,6748,3415,6326,1335,17084,231451,17824,7.701,normal,1.0
POST_00415,2025-11-30 18:42:04.677712,2025-11-30,18,Sunday,6,LinkedIn,Text,Health,#Yoga|#MentalHealth,55751,1286,6250,4874,166,3398,68483,12576,18.3637,normal,1.0
